starname,mag3_6,mag4_5,mag5_8,mag8_0,mag24
2dFS2623,14.479,14.381,14.287,99.999,99.999
2dFS2630,15.84,15.833,99.999,99.999,99.999
2dFS2632,14.823,14.714,99.999,99.999,99.999
2dFS2635,14.013,13.981,14.021,99.999,99.999
2dFS2637,15.418,15.333,99.999,99.999,99.999
2dFS2638,15.387,15.274,99.999,99.999,99.999
2dFS2639,15.91,15.77,99.999,99.999,99.999
2dFS2640,15.877,15.807,99.999,99.999,99.999
2dFS2642,16.434,16.637,99.999,99.999,99.999
2dFS2643,15.05,14.989,99.999,99.999,99.999
2dFS2650,14.009,14.077,99.999,99.999,99.999
2dFS2654,14.739,14.725,99.999,99.999,99.999
2dFS2656,13.138,13.077,13.099,13.037,99.999
2dFS2659,99.999,16.141,99.999,99.999,99.999
2dFS2661,14.534,14.434,14.218,99.999,99.999
2dFS2663,13.225,13.262,13.079,13.133,99.999
2dFS2667,15.065,15.064,99.999,99.999,99.999
2dFS2668,99.999,15.972,99.999,99.999,99.999
2dFS2672,15.251,15.079,99.999,99.999,99.999
2dFS2678,14.904,14.763,99.999,99.999,99.999
2dFS2679,16.031,15.967,99.999,99.999,99.999
2dFS2688,15.229,15.259,99.999,99.999,99.999
2dFS2691,13.643,13.705,13.558,99.999,99.999
2dFS2696,15.853,15.804,99.999,99.999,99.999
2dFS2702,15.081,14.871,99.999,99.999,99.999
2dFS2704,14.44,14.307,13.994,99.999,99.999
2dFS2706,14.987,15.045,99.999,99.999,99.999
2dFS2707,14.995,14.919,99.999,99.999,99.999
2dFS2708,16.984,99.999,99.999,99.999,99.999
2dFS2713,15.391,15.392,99.999,99.999,99.999
2dFS2715,14.426,14.311,14.408,99.999,99.999
2dFS2718,15.02,15.009,99.999,99.999,99.999
2dFS2721,13.998,14.003,14.212,99.999,99.999
2dFS2723,17.451,99.999,99.999,99.999,99.999
2dFS2727,14.47,14.491,14.257,99.999,99.999
2dFS2729,16.337,16.507,99.999,99.999,99.999
2dFS2730,15.494,15.445,99.999,99.999,99.999
2dFS2731,14.151,14.083,14.007,99.999,99.999
2dFS2733,16.242,16.326,99.999,99.999,99.999
2dFS2735,15.344,15.19,99.999,99.999,99.999
2dFS2738,16.171,16.229,99.999,99.999,99.999
2dFS2748,12.46,12.426,12.391,12.361,99.999
2dFS2749,14.664,14.632,99.999,99.999,99.999
2dFS2750,14.925,14.877,14.794,99.999,99.999
AzV458,13.326,13.18,12.927,12.575,99.999
2dFS2758,99.999,15.275,99.999,99.999,99.999
2dFS2759,16.2,16.086,99.999,99.999,99.999
2dFS2760,16.168,16.057,99.999,99.999,99.999
2dFS2763,16.486,16.318,99.999,99.999,99.999
2dFS2764,15.564,15.616,99.999,99.999,99.999
2dFS2769,14.679,14.66,99.999,99.999,99.999
AzV460,13.289,13.035,12.848,12.582,99.999
2dFS2776,14.804,14.682,99.999,99.999,99.999
2dFS2777,14.564,14.536,99.999,99.999,99.999
2dFS2778,15.063,14.825,99.999,99.999,99.999
2dFS2781,16.485,16.605,99.999,99.999,99.999
2dFS2784,14.29,14.189,14.168,99.999,99.999
2dFS2785,15.753,15.659,99.999,99.999,99.999
2dFS2787,15.905,15.974,99.999,99.999,99.999
2dFS2791,15.194,15.174,99.999,99.999,99.999
2dFS2796,13.747,13.69,13.933,99.999,99.999
2dFS2798,15.45,15.452,99.999,99.999,99.999
AzV465,15.689,15.593,99.999,99.999,99.999
2dFS2805,14.582,14.52,14.441,99.999,99.999
2dFS2806,15.902,15.667,99.999,99.999,99.999
2dFS2808,15.576,15.381,99.999,99.999,99.999
2dFS2816,16.06,16.195,99.999,99.999,99.999
2dFS2817,15.407,15.295,99.999,99.999,99.999
2dFS2819,15.137,15.122,99.999,99.999,99.999
2dFS2823,14.961,14.877,99.999,99.999,99.999
2dFS2826,14.476,14.445,14.493,99.999,99.999
2dFS2831,14.039,13.983,14.04,99.999,99.999
2dFS2833,15.834,15.865,99.999,99.999,99.999
2dFS2835,14.795,14.729,14.6,99.999,99.999
2dFS2840,16.885,16.767,99.999,99.999,99.999
2dFS2846,16.179,16.084,99.999,99.999,99.999
2dFS2850,14.976,15.086,99.999,99.999,99.999
2dFS2852,14.488,14.436,99.999,99.999,99.999
2dFS2856,99.999,16.218,99.999,99.999,99.999
2dFS2860,16.079,16.055,99.999,99.999,99.999
2dFS2867,14.844,14.786,99.999,99.999,99.999
2dFS2871,16.084,16.072,99.999,99.999,99.999
2dFS2879,15.639,15.598,99.999,99.999,99.999
2dFS2882,16.226,16.104,99.999,99.999,99.999
2dFS2885,15.871,15.857,99.999,99.999,99.999
2dFS2886,15.164,15.175,99.999,99.999,99.999
2dFS2891,14.173,14.112,13.996,99.999,99.999
2dFS2895,15.737,15.737,99.999,99.999,99.999
2dFS2899,16.324,16.342,99.999,99.999,99.999
2dFS2900,99.999,14.848,99.999,99.999,99.999
2dFS2901,13.945,13.836,99.999,99.999,99.999
2dFS2906,15.425,15.328,99.999,99.999,99.999
2dFS2918,14.691,14.653,99.999,99.999,99.999
2dFS2919,15.163,15.072,99.999,99.999,99.999
2dFS2920,17.003,16.708,99.999,99.999,99.999
2dFS2924,14.879,14.885,99.999,99.999,99.999
2dFS2926,16.263,99.999,99.999,99.999,99.999
2dFS2927,15.162,15.23,99.999,99.999,99.999
2dFS2931,16.333,15.962,99.999,99.999,99.999
2dFS2940,15.378,15.308,99.999,99.999,99.999
2dFS2947,16.036,16.053,99.999,99.999,99.999
2dFS2948,15.052,15.064,99.999,99.999,99.999
2dFS2956,16.174,15.994,99.999,99.999,99.999
2dFS2958,16.463,16.462,99.999,99.999,99.999
2dFS2960,15.193,15.172,99.999,99.999,99.999
2dFS2963,16.012,15.955,99.999,99.999,99.999
2dFS2967,15.889,15.76,99.999,99.999,99.999
2dFS2977,15.22,15.148,99.999,99.999,99.999
2dFS2978,13.695,13.673,13.547,99.999,99.999
2dFS2993,16.331,16.283,99.999,99.999,99.999
2dFS2994,15.26,15.257,99.999,99.999,99.999
2dFS2996,16.128,16.136,99.999,99.999,99.999
2dFS2997,15.65,15.708,99.999,99.999,99.999
2dFS3002,16.173,16.07,99.999,99.999,99.999
2dFS3004,13.939,13.836,99.999,99.999,99.999
2dFS3007,17.174,99.999,99.999,99.999,99.999
2dFS3015,15.304,15.258,99.999,99.999,99.999
2dFS3016,16.982,99.999,99.999,99.999,99.999
2dFS3029,14.926,14.952,99.999,99.999,99.999
2dFS3035,15.489,15.442,99.999,99.999,99.999
2dFS3054,15.753,99.999,99.999,99.999,99.999
2dFS3060,15.449,15.421,99.999,99.999,99.999
2dFS3064,15.799,15.567,99.999,99.999,99.999
2dFS3069,15.531,15.274,99.999,99.999,99.999
2dFS3072,14.876,14.709,14.669,99.999,99.999
2dFS3073,15.487,15.574,99.999,99.999,99.999
2dFS3080,14.83,14.761,99.999,99.999,99.999
2dFS3090,17.19,99.999,99.999,99.999,99.999
2dFS3094,12.274,12.226,12.176,12.155,99.999
2dFS3113,15.883,15.795,99.999,99.999,99.999
2dFS3115,12.803,12.817,12.782,99.999,99.999
2dFS3123,14.445,14.439,14.04,99.999,99.999
2dFS3135,16.698,99.999,99.999,99.999,99.999
2dFS3137,16.042,16.015,99.999,99.999,99.999
2dFS3146,15.283,15.047,99.999,99.999,99.999
2dFS3166,15.01,15.037,99.999,99.999,99.999
2dFS3169,13.989,13.937,14.07,99.999,99.999
2dFS3180,15.638,99.999,99.999,99.999,99.999
2dFS3186,14.433,14.369,14.5,99.999,99.999
2dFS3198,16.105,16.052,99.999,99.999,99.999
2dFS3201,14.951,14.972,99.999,99.999,99.999
2dFS3203,16.189,16.199,99.999,99.999,99.999
2dFS3206,14.891,14.675,99.999,99.999,99.999
2dFS3210,13.843,13.765,13.669,99.999,99.999
2dFS3212,15.73,15.757,99.999,99.999,99.999
2dFS3220,14.99,14.811,99.999,99.999,99.999
2dFS3221,15.979,16.002,99.999,99.999,99.999
2dFS3224,14.84,14.777,99.999,99.999,99.999
2dFS3226,11.808,11.801,11.692,11.688,99.999
2dFS3241,15.398,15.576,99.999,99.999,99.999
2dFS3245,15.993,15.859,99.999,99.999,99.999
2dFS3246,15.32,15.199,99.999,99.999,99.999
2dFS3250,14.616,14.461,99.999,99.999,99.999
2dFS3251,14.436,14.437,99.999,99.999,99.999
2dFS3258,16.271,16.048,99.999,99.999,99.999
2dFS3268,13.762,13.78,13.673,99.999,99.999
2dFS3274,12.628,12.698,12.586,12.638,99.999
2dFS3277,14.674,14.67,99.999,99.999,99.999
2dFS3283,11.887,11.873,11.8,11.851,99.999
2dFS3289,14.327,14.25,99.999,99.999,99.999
2dFS3291,15.959,16.04,99.999,99.999,99.999
2dFS3292,14.11,14.075,13.876,99.999,99.999
2dFS3308,15.756,15.648,99.999,99.999,99.999
2dFS3335,14.91,99.999,99.999,99.999,99.999
2dFS3340,16.215,16.129,99.999,99.999,99.999
2dFS3349,15.74,15.643,99.999,99.999,99.999
2dFS3351,15.953,16.029,99.999,99.999,99.999
2dFS3359,14.934,14.884,99.999,99.999,99.999
2dFS3378,15.887,15.902,99.999,99.999,99.999
2dFS3410,15.062,15.034,99.999,99.999,99.999
2dFS3433,14.904,14.836,99.999,99.999,99.999
2dFS3443,15.018,14.909,99.999,99.999,99.999
2dFS3444,14.038,13.954,13.785,99.999,99.999
2dFS3446,16.507,16.554,99.999,99.999,99.999
2dFS3451,15.201,15.303,99.999,99.999,99.999
2dFS3458,13.936,13.928,13.954,99.999,99.999
2dFS3477,15.182,15.167,99.999,99.999,99.999
2dFS3494,14.201,14.176,14.16,99.999,99.999
2dFS3516,13.319,13.237,13.326,13.069,99.999
2dFS3526,14.4,14.321,14.067,99.999,99.999
2dFS3528,9.73,9.263,8.798,8.25,6.973
2dFS3543,15.789,15.702,99.999,99.999,99.999
2dFS3545,15.027,15.038,99.999,99.999,99.999
2dFS3561,14.692,14.669,14.44,99.999,99.999
2dFS3587,12.581,12.545,12.559,12.538,99.999
2dFS3591,16.002,15.928,99.999,99.999,99.999
2dFS3594,14.014,14.01,14.081,99.999,99.999
2dFS3602,12.359,12.361,12.373,12.369,99.999
2dFS3609,14.638,14.664,14.556,99.999,99.999
2dFS3622,14.539,14.436,14.322,99.999,99.999
2dFS3625,17.311,99.999,99.999,99.999,99.999
2dFS3650,16.17,16.334,99.999,99.999,99.999
2dFS3651,14.912,14.925,99.999,99.999,99.999
2dFS3668,13.766,13.702,13.586,13.631,99.999
2dFS3671,13.448,13.415,13.384,13.382,99.999
2dFS3734,16.202,16.177,99.999,99.999,99.999
2dFS3738,13.331,13.245,13.11,13.117,99.999
2dFS3767,12.97,13.008,12.975,12.974,99.999
2dFS3773,16.341,16.405,99.999,99.999,99.999
2dFS3813,13.504,13.455,13.297,13.384,99.999
2dFS3936,12.9,12.942,12.854,12.984,99.999
2dFS3960,12.49,12.448,12.446,12.457,99.999
2dFS3965,13.129,13.098,13.025,13.068,99.999
2dFS3968,13.52,13.468,13.497,99.999,99.999
2dFS3982,14.01,13.85,13.876,99.999,99.999
2dFS4002,13.013,13.007,12.988,12.914,99.999
2dFS4039,16.182,15.848,99.999,99.999,99.999
2dFS4045,15.448,15.459,99.999,99.999,99.999
2dFS4048,14.273,14.243,14.212,99.999,99.999
SMC_005092,7.682,7.674,7.386,7.037,5.185
SMC_008324,9.4,9.419,9.347,9.27,9.608
SMC_008367,8.923,8.882,8.701,8.498,99.999
SMC_008930,8.065,8.014,7.762,7.587,7.235
SMC_009766,9.071,9.189,9.026,8.974,99.999
SMC_010889,7.554,7.636,7.407,7.231,5.628
SMC_011101,8.933,9.071,8.935,8.847,99.999
SMC_011709,8.314,8.476,8.294,8.171,99.999
SMC_011939,8.477,8.489,8.254,7.985,5.936
SMC_012322,8.131,8.227,7.958,7.802,6.522
SMC_013472,8.03,7.911,7.675,7.443,7.242
SMC_013740,9.24,9.351,9.222,9.106,99.999
SMC_013951,8.878,8.994,8.844,8.76,8.485
SMC_015510,8.258,8.488,8.221,8.006,6.701
SMC_017656,8.767,8.855,8.755,8.697,8.737
SMC_018136,7.702,7.871,7.66,7.519,5.85
SMC_018592,6.466,6.402,6.214,5.872,4.605
SMC_019551,9.277,9.376,9.255,9.163,9.162
SMC_019743,8.399,8.476,8.242,7.974,6.372
SMC_020133,7.952,7.916,7.631,7.323,5.509
SMC_020612,9.453,9.531,9.412,9.314,9.215
SMC_021362,8.688,8.711,8.57,8.397,8.21
SMC_021381,8.828,8.848,99.999,8.634,8.44
SMC_023401,9.339,9.386,9.27,9.214,9.095
SMC_023463,8.529,8.377,8.095,7.969,7.643
SMC_023700,9.302,9.482,9.356,9.282,9.106
SMC_023743,9.241,9.363,9.192,9.096,9.1
SMC_025550,9.46,9.408,9.291,9.201,9.044
SMC_025879,8.153,8.117,7.934,7.747,6.995
SMC_025888,8.002,8.133,7.942,7.769,6.743
SMC_026402,9.067,9.213,9.011,8.855,8.278
SMC_026778,9,9.166,8.983,8.9,8.631
SMC_027443,99.999,8.567,8.322,8.254,7.36
SMC_027945,9.472,9.569,9.418,9.326,9.214
SMC_030135,9.755,99.999,99.999,8.82,8.048
SMC_030616,8.182,8.2,8.068,7.843,7.333
SMC_032188,99.999,8.937,8.789,8.645,8.358
SMC_034158,8.755,8.783,8.613,8.432,7.185
SMC_035231,9.142,9.12,9,8.977,8.782
SMC_035445,8.814,9.043,8.868,8.76,8.673
SMC_037994,8.549,8.635,8.463,8.37,8.154
SMC_042319,9.012,9.106,8.939,8.833,8.637
SMC_042438,99.999,9.304,9.174,9.149,8.979
SMC_043219,8.913,9.041,8.853,8.822,8.536
SMC_043725,9.384,9.576,9.433,9.393,9.239
SMC_045378,8.764,8.952,8.776,8.652,8.694
SMC_045850,8.998,9.195,9.023,8.966,8.807
SMC_046497,8.2,8.231,8.052,7.856,6.212
SMC_046662,8.246,8.284,8.078,7.903,6.142
SMC_046910,9.194,9.281,9.159,9.035,8.943
SMC_047757,8.123,8.103,7.925,7.707,6.217
SMC_048122,8.801,8.951,8.831,8.718,8.2
SMC_049033,8.562,8.67,8.563,8.481,8.322
SMC_049428,9.093,9.238,9.096,9.017,8.927
SMC_049478,7.742,7.786,7.574,7.437,7.207
SMC_049990;2dFS1517,8.666,8.638,8.385,8.18,7.389
SMC_050237,9.33,9.465,9.34,9.256,9.267
SMC_050348,9.216,9.348,9.227,9.138,8.963
SMC_050360,9.328,9.376,9.263,99.999,9.135
SMC_050840,8.079,8.122,7.874,7.628,6.131
SMC_051000,9.058,9.237,99.999,9.005,8.887
SMC_051265,9.128,9.247,9.102,8.981,8.787
SMC_051906,9.242,9.378,9.203,9.149,9.076
SMC_052334,8.484,8.664,8.459,8.34,7.321
SMC_052389,8.787,8.916,8.779,8.689,8.143
SMC_053557,8.885,9.067,8.925,8.853,8.736
SMC_053638,9.21,9.33,9.154,9.067,9.153
SMC_054111,99.999,8.874,8.748,8.696,8.573
SMC_054300,9.025,9.191,9.058,8.97,8.951
SMC_054414,9.239,9.369,9.264,9.208,8.74
SMC_054708,8.929,9.019,8.848,8.743,8.574
SMC_055188,8.446,8.241,7.959,7.617,5.89
SMC_055275,8.446,8.554,8.336,8.183,7.974
SMC_055355,8.72,8.795,8.572,8.414,8.158
SMC_055470,9.371,9.448,9.301,9.2,99.999
SMC_055560,99.999,9.199,9.073,8.954,8.852
SMC_055681,8.471,8.52,8.314,8.081,6.132
SMC_055933,9.023,9.069,8.878,8.648,7.622
SMC_056389,7.527,7.632,7.464,7.255,5.576
SMC_056732,8.71,8.796,8.655,8.54,8.437
SMC_057386,8.887,8.998,8.884,8.799,8.734
SMC_057472,8.812,8.93,8.822,8.727,99.999
SMC_058149,9.141,9.26,9.138,9.01,8.813
SMC_058738,9.33,9.17,9.046,8.997,9.018
SMC_058839,9.228,9.398,9.21,9.12,9.091
SMC_059426,8.704,8.923,8.75,8.621,8.053
SMC_059803,7.961,7.886,7.652,7.402,6.432
SMC_060447,9.042,9.162,8.986,8.872,7.86
SMC_061296,9.084,9.152,9.001,8.871,8.882
SMC_062427,9.336,9.409,9.299,9.211,9.203
SMC_063114,8.574,8.612,8.455,8.301,7.997
SMC_063131,9.353,9.448,9.333,9.225,9.11
SMC_063188,8.9,9.047,8.835,8.753,8.428
SMC_064448,9.45,9.479,9.394,9.321,9.278
SMC_064663,7.998,8.018,7.806,7.481,5.946
SMC_066066,8.948,9.095,8.939,8.879,8.846
SMC_066694,8.698,8.775,8.638,8.565,8.508
SMC_067509,9.009,9.121,9.033,8.929,8.918
SMC_067554,8.962,9.066,8.905,8.825,8.498
SMC_068648,8.558,8.829,8.64,8.536,8.42
SMC_069886,7.553,7.417,7.121,6.817,4.8
SMC_071507,9.522,9.584,9.507,9.462,9.242
SMC_071566,9.178,9.304,9.174,9.118,8.979
SMC_083593,7.996,7.843,7.533,7.3,5.706
HenS18;AzV154,9.177,8.336,7.751,6.966,4.786
AzV172,10.501,9.792,9.223,8.618,7.379
NGC346:KWBBe200,10.57,9.756,8.949,7.999,99.999
2dFS1804,9.983,9.204,8.608,7.556,5.279
2dFS2837,9.316,8.521,7.846,7.127,5.732
R50,7.998,7.272,6.676,5.79,2.877
SMC-WR1;AzV2a,14.946,14.699,99.999,99.999,99.999
SMC-WR10,15.771,99.999,99.999,99.999,99.999
SMC-WR2;AzV39a,14.378,14.202,14.263,99.999,99.999
SMC-WR3;AzV60a,14.101,13.712,13.581,13.392,99.999
SMC-WR4;AzV81;Sk41,13.025,12.77,12.655,12.278,99.999
2dFS0999;SMC-WR9,15.411,15.254,99.999,99.999,99.999
Hodge53;SMC-WR6;AzV332;Sk108,12.986,12.849,12.713,12.515,99.999
SMC-WR7;AzV336a,13.084,12.816,12.627,12.345,99.999
SMC-WR8;Sk188,12.97,12.709,12.524,99.999,99.999
