IDs,mag3_6,mag4_4,mag5_8,mag8_0,mag24
SSTISAGEMA J004801.23-731659.4  ,14.4273619411869,10.5344379111106,11.9491612017387,10.5344379111106,6.80984078999446
SSTISAGEMA J004801.37-731328.3  ,13.9512384792237,10.4390436240367,12.8899557737923,10.4390436240367,6.97894918702816
SSTM1SAGE1 J004802.40-731639.8  ,15.2862507471367,14.017689540072,17.1344101961825,14.017689540072,5.35187953734996
SSTISAGEMA J004804.08-730507.6  ,15.471200900087,11.3916031114721,13.5332871616051,11.3916031114721,5.42763952168436
SSTISAGEMA J004804.42-731521.4  ,12.5034842881384,8.86152542073211,10.4440112234188,8.86152542073211,3.6162585837227
SSTISAGEMA J004804.98-731755.5  ,12.7603986450502,9.00058838398829,10.2685538145622,9.00058838398829,3.19614120718251
SSTISAGEMA J004805.04-732543.1  ,10.8199445356778,8.98054350492846,9.72609029840422,8.98054350492846,7.27324186333593
SSTISAGEMA J004805.14-731409.8  ,15.5262641343228,11.6396944369658,12.5884799963318,11.6396944369658,99.999
SSTISAGEMA J004805.77-731743.5  ,11.3315613489196,8.69161868577412,9.74832459529659,8.69161868577412,5.54105941338305
SSTISAGEMA J004807.75-731428.9  ,13.1532122525557,10.1147135704928,11.1657632065025,10.1147135704928,4.73944051788704
SSTISAGEMA J004808.49-731454.7  ,11.2190138178862,7.0176530997931,8.72830987150146,7.0176530997931,0.157041445684632
SSTM1SAGE1 J004809.46-731416.6  ,14.3209810894891,13.5748885566205,15.0305138509516,13.5748885566205,4.97554217891077
SSTISAGEMA J004809.65-731924.9  ,12.9953293596829,9.88645313315217,11.163004030552,9.88645313315217,5.75378883142113
